Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
3,0.35,0.01,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
4,0.35,0.01,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
5,0.35,0.1,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
6,0.35,0.1,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
7,0.35,0.1,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
8,0.35,0.1,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
9,0.35,0.1,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
10,0.35,0.25,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
11,0.35,0.25,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
12,0.35,0.25,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
13,0.35,0.25,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
14,0.35,0.25,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
15,0.35,0.5,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
16,0.35,0.5,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
17,0.35,0.5,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
18,0.35,0.5,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.001881134475026,-0.0005881565881704,3.459281722083198e-07,-0.0001175732531174
19,0.35,0.5,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,DM,4.543417923437079,-0.4590513676261176,0.210728158119409,-0.0917649546487377
