Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
1,0.35,2,5000,1,1,5000-0,5.004068224950669,6,Bernoulli,VIM,4.821776512696314,-0.1822917122543552,0.0332302683566246,-0.0364287024196502
2,0.35,2,5000,1,1,5000-0,5.004068224950669,6,Bernoulli,SNIPE(1),4.686911538451012,-0.3171566864996569,0.1005883637914416,-0.0633797686686782
3,0.35,2,5000,1,1,5000-0,5.004068224950669,6,Bernoulli,Lin's,4.833981297977309,-0.1700869269733598,0.028929562727241,-0.0339897298212868
4,0.35,2,6000,1,1,6000-0,4.978827140863659,6,Bernoulli,Reg,4.765067972717578,-0.2137591681460815,0.0456929819665047,-0.0429336392082496
5,0.35,2,6000,1,1,6000-0,4.978827140863659,6,Bernoulli,VIM,4.758467145028606,-0.2203599958350537,0.0485585277644248,-0.0442594188551861
6,0.35,2,6000,1,1,6000-0,4.978827140863659,6,Bernoulli,SNIPE(1),4.534721135620627,-0.4441060052430323,0.1972301438929242,-0.0891989202834615
7,0.35,2,6000,1,1,6000-0,4.978827140863659,6,Bernoulli,Lin's,4.768868849452853,-0.209958291410806,0.0440824841321449,-0.0421702311549593
8,0.35,2,7000,1,1,7000-0,4.967981977378511,6,Bernoulli,Reg,4.809194901427073,-0.1587870759514382,0.0252133354892078,-0.031962087760074
9,0.35,2,7000,1,1,7000-0,4.967981977378511,6,Bernoulli,VIM,4.803558116710502,-0.164423860668009,0.0270352059569728,-0.0330967103779172
10,0.35,2,7000,1,1,7000-0,4.967981977378511,6,Bernoulli,SNIPE(1),4.716747765697857,-0.2512342116806545,0.0631186291187999,-0.0505706769518566
11,0.35,2,7000,1,1,7000-0,4.967981977378511,6,Bernoulli,Lin's,4.813890313239,-0.1540916641395115,0.023744240957284,-0.0310169531292909
12,0.35,2,8000,1,1,8000-0,4.98197865243568,6,Bernoulli,Reg,4.902845004459896,-0.0791336479757838,0.0062621342419552,-0.0158839797390732
13,0.35,2,8000,1,1,8000-0,4.98197865243568,6,Bernoulli,VIM,4.896602377319353,-0.0853762751163262,0.0072891083527386,-0.017137021467281
14,0.35,2,8000,1,1,8000-0,4.98197865243568,6,Bernoulli,SNIPE(1),4.749748254030912,-0.2322303984047673,0.0539309579432369,-0.0466140894223282
15,0.35,2,8000,1,1,8000-0,4.98197865243568,6,Bernoulli,Lin's,4.907746206883733,-0.0742324455519467,0.0055104559726227,-0.0149001934232806
16,0.35,2,9000,1,1,9000-0,5.071378466486561,6,Bernoulli,Reg,5.014185227501434,-0.0571932389851266,0.0032710665856098,-0.0112776515030537
17,0.35,2,9000,1,1,9000-0,5.071378466486561,6,Bernoulli,VIM,5.009652122857999,-0.0617263436285613,0.0038101414977512,-0.012171511954091
18,0.35,2,9000,1,1,9000-0,5.071378466486561,6,Bernoulli,SNIPE(1),5.0087913240411215,-0.0625871424454391,0.0039171503994856,-0.0123412486090393
19,0.35,2,9000,1,1,9000-0,5.071378466486561,6,Bernoulli,Lin's,5.017927143375197,-0.0534513231113633,0.0028570439423553,-0.0105398016465519
20,0.35,2,10000,1,1,10000-0,5.002469291063196,6,Bernoulli,Reg,4.912371169740272,-0.0900981213229243,0.0081176714659204,-0.0180107295178968
21,0.35,2,10000,1,1,10000-0,5.002469291063196,6,Bernoulli,VIM,4.907234860927162,-0.0952344301360339,0.0090695966833351,-0.019037484209282
22,0.35,2,10000,1,1,10000-0,5.002469291063196,6,Bernoulli,SNIPE(1),4.949007030868915,-0.0534622601942809,0.0028582132650809,-0.0106871740901618
23,0.35,2,10000,1,1,10000-0,5.002469291063196,6,Bernoulli,Lin's,4.91846409936872,-0.0840051916944766,0.0070568722316257,-0.016792745103813
0,0.35,2,5000,1,1,5000-0,5.004068224950669,7,Bernoulli,Reg,5.132169240017976,0.1281010150673074,0.0164098700612745,0.0255993742108842
1,0.35,2,5000,1,1,5000-0,5.004068224950669,7,Bernoulli,VIM,5.126517982096877,0.1224497571462084,0.0149939430251654,0.0244700415025647
2,0.35,2,5000,1,1,5000-0,5.004068224950669,7,Bernoulli,SNIPE(1),4.866519539325791,-0.1375486856248775,0.0189196409171313,-0.0274873721623236
3,0.35,2,5000,1,1,5000-0,5.004068224950669,7,Bernoulli,Lin's,5.142322226567032,0.1382540016163629,0.0191141689629372,0.0276283206785666
4,0.35,2,6000,1,1,6000-0,4.978827140863659,7,Bernoulli,Reg,5.092563186029385,0.1137360451657256,0.0129358879699399,0.0228439433520875
5,0.35,2,6000,1,1,6000-0,4.978827140863659,7,Bernoulli,VIM,5.090909643808692,0.1120825029450323,0.0125624874664231,0.0225118285439389
6,0.35,2,6000,1,1,6000-0,4.978827140863659,7,Bernoulli,SNIPE(1),5.0745196915547695,0.0956925506911101,0.0091570642577706,0.0192198981775677
7,0.35,2,6000,1,1,6000-0,4.978827140863659,7,Bernoulli,Lin's,5.096780001929254,0.1179528610655946,0.0139128774335594,0.0236908930011845
8,0.35,2,7000,1,1,7000-0,4.967981977378511,7,Bernoulli,Reg,5.044309450257615,0.0763274728791039,0.0058258831161103,0.0153638787794838
9,0.35,2,7000,1,1,7000-0,4.967981977378511,7,Bernoulli,VIM,5.042963640838901,0.0749816634603899,0.0056222498552871,0.0150929821810577
10,0.35,2,7000,1,1,7000-0,4.967981977378511,7,Bernoulli,SNIPE(1),5.026517113531173,0.0585351361526615,0.0034263621644106,0.0117824775571245
11,0.35,2,7000,1,1,7000-0,4.967981977378511,7,Bernoulli,Lin's,5.046706931036937,0.0787249536584253,0.0061976183285212,0.0158464652281139
