Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
24,0.35,2,10000,1,0.8,10000-0,15.172090223369102,5,Bernoulli,DM,6.1786122670045085,-8.993477956364593,80.88264575161585,-0.5927645976236167
25,0.35,2,10000,1,1.0,10000-0,14.971245979209506,5,Bernoulli,Reg,15.089662566627316,0.1184165874178084,0.0140224881756794,0.0079096013506326
26,0.35,2,10000,1,1.0,10000-0,14.971245979209506,5,Bernoulli,VIM,15.125332470530768,0.1540864913212623,0.0237426468076974,0.0102921621577283
27,0.35,2,10000,1,1.0,10000-0,14.971245979209506,5,Bernoulli,SNIPE(1),18.6237774993588,3.652531520149296,13.340986505684128,0.243969775476373
28,0.35,2,10000,1,1.0,10000-0,14.971245979209506,5,Bernoulli,Lin's,4.781972000711493,-10.189273978498012,103.82130420889672,-0.6805895776909823
29,0.35,2,10000,1,1.0,10000-0,14.971245979209506,5,Bernoulli,DM,5.650597739318238,-9.320648239891268,86.8744836117882,-0.6225699753270239
0,0.35,2,10000,1,0.0,10000-0,15.355574144668903,6,Bernoulli,Reg,9.537188484308048,-5.818385660360855,33.85361169269282,-0.3789103296004638
1,0.35,2,10000,1,0.0,10000-0,15.355574144668903,6,Bernoulli,VIM,9.18963441136194,-6.165939733306963,38.018812794773545,-0.4015440696138108
2,0.35,2,10000,1,0.0,10000-0,15.355574144668903,6,Bernoulli,SNIPE(1),9.41733607759793,-5.938238067070973,35.262671341210805,-0.3867154696480425
3,0.35,2,10000,1,0.0,10000-0,15.355574144668903,6,Bernoulli,Lin's,4.4292917173708135,-10.92628242729809,119.38364768108306,-0.7115515398094991
4,0.35,2,10000,1,0.0,10000-0,15.355574144668903,6,Bernoulli,DM,4.423281125076153,-10.93229301959275,119.51503066623636,-0.7119429671985392
5,0.35,2,10000,1,0.2,10000-0,15.333983052695933,6,Bernoulli,Reg,9.68076526283764,-5.653217789858294,31.958871379570294,-0.3686724949695557
6,0.35,2,10000,1,0.2,10000-0,15.333983052695933,6,Bernoulli,VIM,9.331025663931817,-6.002957388764118,36.03549741131772,-0.3914806327967548
7,0.35,2,10000,1,0.2,10000-0,15.333983052695933,6,Bernoulli,SNIPE(1),9.900735965885202,-5.433247086810731,29.52017390633729,-0.354327187407155
8,0.35,2,10000,1,0.2,10000-0,15.333983052695933,6,Bernoulli,Lin's,4.4267001847837815,-10.907282867912151,118.96881956064992,-0.711314394337647
9,0.35,2,10000,1,0.2,10000-0,15.333983052695933,6,Bernoulli,DM,4.434314627691275,-10.89966842500466,118.80277177504357,-0.7108178212762758
10,0.35,2,10000,1,0.4,10000-0,15.299216480323178,6,Bernoulli,Reg,9.943873628343086,-5.355342851980092,28.679697062254267,-0.3500403343444269
11,0.35,2,10000,1,0.4,10000-0,15.299216480323178,6,Bernoulli,VIM,9.603820959270005,-5.6953955210531735,32.43753014123255,-0.372267137234002
12,0.35,2,10000,1,0.4,10000-0,15.299216480323178,6,Bernoulli,SNIPE(1),10.5102260752381,-4.788990405085077,22.93442909999693,-0.3130219388191776
13,0.35,2,10000,1,0.4,10000-0,15.299216480323178,6,Bernoulli,Lin's,4.447279919302416,-10.851936561020764,117.76452712441912,-0.7093132236528448
14,0.35,2,10000,1,0.4,10000-0,15.299216480323178,6,Bernoulli,DM,4.468746587028039,-10.830469893295138,117.2990781095724,-0.7079101016202077
15,0.35,2,10000,1,0.6,10000-0,15.248341408997732,6,Bernoulli,Reg,10.353190930040585,-4.895150478957149,23.9624982116344,-0.3210283890986741
16,0.35,2,10000,1,0.6,10000-0,15.248341408997732,6,Bernoulli,VIM,10.037330300656825,-5.211011108340907,27.154636771252328,-0.3417428144195405
17,0.35,2,10000,1,0.6,10000-0,15.248341408997732,6,Bernoulli,SNIPE(1),11.27471932902077,-3.973622079976961,15.789672434480428,-0.2605937244841729
18,0.35,2,10000,1,0.6,10000-0,15.248341408997732,6,Bernoulli,Lin's,4.496117950974821,-10.752223458022913,115.61030929125816,-0.7051405244427598
19,0.35,2,10000,1,0.6,10000-0,15.248341408997732,6,Bernoulli,DM,4.53174206265784,-10.71659934633989,114.84550154997255,-0.7028042630273379
20,0.35,2,10000,1,0.8,10000-0,15.172090223369102,6,Bernoulli,Reg,10.99237205183014,-4.179718171538962,17.470043993493004,-0.2754873000360274
21,0.35,2,10000,1,0.8,10000-0,15.172090223369102,6,Bernoulli,VIM,10.723373339551532,-4.4487168838175695,19.791081912363502,-0.2932171387278826
22,0.35,2,10000,1,0.8,10000-0,15.172090223369102,6,Bernoulli,SNIPE(1),12.284929127012717,-2.8871610963563867,8.335699196313813,-0.1902942214191016
